IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,EST,Estonia,Year,2015,false,,,,,,,,,,,,,78.29,,,,,,78,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,GRC,Greece,Year,2015,false,,,,,,,,,,,,,78.42,,,,,,78,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,SVK,Slovakia,Year,2015,false,,,,,,,,,,,,,78.49,,,,,,78,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2015,false,,,,,,,,,,,,,77.87,,,,,,78,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,ARG,Argentina,Year,2015,false,,,,,,,,,,,,,78.55,,,,,,79,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,POL,Poland,Year,2015,false,,,,,,,,,,,,,78.85,,,,,,79,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,TUR,Türkiye,Year,2015,false,,,,,,,,,,,,,79.01,,,,,,79,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,SVN,Slovenia,Year,2015,false,,,,,,,,,,,,,79.7,,,,,,80,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,SRB,Serbia,Year,2015,false,,,,,,,,,,,,,80.7,,,,,,81,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,SGP,Singapore,Year,2015,false,,,,,,,,,,,,,81.4,,,,,,81,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,HRV,Croatia,Year,2015,false,,,,,,,,,,,,,82.43,,,,,,82,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,LUX,Luxembourg,Year,2015,false,,,,,,,,,,,,,82.45,,,,,,82,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2015,false,,,,,,,,,,,,,81.72,,,,,,82,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,IRL,Ireland,Year,2015,false,,,,,,,,,,,,,83.32,,,,,,83,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ISR,Israel,Year,2015,false,,,,,,,,,,,,,83.72,,,,,,84,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2015,false,,,,,,,,,,,,,84.36,,,,,,84,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,CAN,Canada,Year,2015,false,,,,,,,,,,,,,85.5,,,,,,85,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,JPN,Japan,Year,2015,false,,,,,,,,,,,,,85.1,,,,,,85,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,USA,United States of America,Year,2015,false,,,,,,,,,,,,,85.14,,,,,,85,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,AND,Andorra,Year,2015,false,,,,,,,,,,,,,85.56,,,,,,86,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,FRA,France,Year,2015,false,,,,,,,,,,,,,86.48,,,,,,86,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ITA,Italy,Year,2015,false,,,,,,,,,,,,,85.53,,,,,,86,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,MCO,Monaco,Year,2015,false,,,,,,,,,,,,,85.56,,,,,,86,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,PRT,Portugal,Year,2015,false,,,,,,,,,,,,,86.19,,,,,,86,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,SMR,San Marino,Year,2015,false,,,,,,,,,,,,,85.56,,,,,,86,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,CHE,Switzerland,Year,2015,false,,,,,,,,,,,,,86.32,,,,,,86,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,AUT,Austria,Year,2015,false,,,,,,,,,,,,,86.77,,,,,,87,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ISL,Iceland,Year,2015,false,,,,,,,,,,,,,86.76,,,,,,87,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,MLT,Malta,Year,2015,false,,,,,,,,,,,,,86.93,,,,,,87,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ESP,Spain,Year,2015,false,,,,,,,,,,,,,87.09,,,,,,87,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,AUS,Australia,Year,2015,false,,,,,,,,,,,,,87.88,,,,,,88,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,DNK,Denmark,Year,2015,false,,,,,,,,,,,,,88.13,,,,,,88,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,FIN,Finland,Year,2015,false,,,,,,,,,,,,,88.21,,,,,,88,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2015,false,,,,,,,,,,,,,87.58,,,,,,88,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,BEL,Belgium,Year,2015,false,,,,,,,,,,,,,89.27,,,,,,89,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,DEU,Germany,Year,2015,false,,,,,,,,,,,,,89.32,,,,,,89,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,SWE,Sweden,Year,2015,false,,,,,,,,,,,,,89.9,,,,,,90,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2015,false,,,,,,,,,,,,,91.08,,,,,,91,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,NOR,Norway,Year,2015,false,,,,,,,,,,,,,91.57,,,,,,92,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2010,false,,,,,,,,,,,,,12.34,,,,,,12,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,MDG,Madagascar,Year,2010,false,,,,,,,,,,,,,13.8,,,,,,14,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2010,false,,,,,,,,,,,,,15.01,,,,,,15,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2010,false,,,,,,,,,,,,,15.53,,,,,,16,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2010,false,,,,,,,,,,,,,17.36,,,,,,17,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,COG,Congo,Year,2010,false,,,,,,,,,,,,,17.9,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GHA,Ghana,Year,2010,false,,,,,,,,,,,,,17.79,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,TCD,Chad,Year,2010,false,,,,,,,,,,,,,18.7,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2010,false,,,,,,,,,,,,,19.38,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,CMR,Cameroon,Year,2010,false,,,,,,,,,,,,,20.86,,,,,,21,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,CAF,Central African Republic,Year,2010,false,,,,,,,,,,,,,20.62,,,,,,21,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2010,false,,,,,,,,,,,,,20.97,,,,,,21,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GIN,Guinea,Year,2010,false,,,,,,,,,,,,,20.68,,,,,,21,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,AGO,Angola,Year,2010,false,,,,,,,,,,,,,22.04,,,,,,22,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2010,false,,,,,,,,,,,,,21.7,,,,,,22,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2010,false,,,,,,,,,,,,,22.33,,,,,,22,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2010,false,,,,,,,,,,,,,21.64,,,,,,22,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2010,false,,,,,,,,,,,,,22.57,,,,,,23,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2010,false,,,,,,,,,,,,,22.59,,,,,,23,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,ETH,Ethiopia,Year,2010,false,,,,,,,,,,,,,22.72,,,,,,23,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2010,false,,,,,,,,,,,,,23.69,,,,,,24,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,MRT,Mauritania,Year,2010,false,,,,,,,,,,,,,24.28,,,,,,24,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,MOZ,Mozambique,Year,2010,false,,,,,,,,,,,,,23.55,,,,,,24,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,SLE,Sierra Leone,Year,2010,false,,,,,,,,,,,,,24.01,,,,,,24,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2010,false,,,,,,,,,,,,,24.92,,,,,,25,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,NGA,Nigeria,Year,2010,false,,,,,,,,,,,,,24.59,,,,,,25,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2010,false,,,,,,,,,,,,,26.01,,,,,,26,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,LBR,Liberia,Year,2010,false,,,,,,,,,,,,,25.58,,,,,,26,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2010,false,,,,,,,,,,,,,26.03,,,,,,26,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2010,false,,,,,,,,,,,,,27.17,,,,,,27,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,NER,Niger,Year,2010,false,,,,,,,,,,,,,26.72,,,,,,27,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2010,false,,,,,,,,,,,,,26.62,,,,,,27,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,PHL,Philippines,Year,2010,false,,,,,,,,,,,,,26.57,,,,,,27,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,BFA,Burkina Faso,Year,2010,false,,,,,,,,,,,,,28.3,,,,,,28,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GMB,Gambia,Year,2010,false,,,,,,,,,,,,,28.21,,,,,,28,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,TGO,Togo,Year,2010,false,,,,,,,,,,,,,27.88,,,,,,28,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,BEN,Benin,Year,2010,false,,,,,,,,,,,,,28.9,,,,,,29,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,IND,India,Year,2010,false,,,,,,,,,,,,,28.64,,,,,,29,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,ERI,Eritrea,Year,2010,false,,,,,,,,,,,,,29.88,,,,,,30,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,NPL,Nepal,Year,2010,false,,,,,,,,,,,,,30.46,,,,,,30,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,UGA,Uganda,Year,2010,false,,,,,,,,,,,,,30.35,,,,,,30,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2010,false,,,,,,,,,,,,,31.09,,,,,,31,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2010,false,,,,,,,,,,,,,31.44,,,,,,31,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,MWI,Malawi,Year,2010,false,,,,,,,,,,,,,30.95,,,,,,31,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2010,false,,,,,,,,,,,,,30.86,,,,,,31,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,AZE,Azerbaijan,Year,2010,false,,,,,,,,,,,,,32.09,,,,,,32,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GAB,Gabon,Year,2010,false,,,,,,,,,,,,,31.85,,,,,,32,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2010,false,,,,,,,,,,,,,31.83,,,,,,32,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,COM,Comoros,Year,2010,false,,,,,,,,,,,,,33.8,,,,,,34,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,HTI,Haiti,Year,2010,false,,,,,,,,,,,,,33.51,,,,,,34,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2010,false,,,,,,,,,,,,,33.59,,,,,,34,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2010,false,,,,,,,,,,,,,33.55,,,,,,34,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2010,false,,,,,,,,,,,,,35.45,,,,,,35,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,KEN,Kenya,Year,2010,false,,,,,,,,,,,,,35.21,,,,,,35,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,MUS,Mauritius,Year,2010,false,,,,,,,,,,,,,35.33,,,,,,35,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2010,false,,,,,,,,,,,,,35.24,,,,,,35,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2010,false,,,,,,,,,,,,,35.15,,,,,,35,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2010,false,,,,,,,,,,,,,35.81,,,,,,36,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2010,false,,,,,,,,,,,,,35.88,,,,,,36,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,LSO,Lesotho,Year,2010,false,,,,,,,,,,,,,37.01,,,,,,37,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,MLI,Mali,Year,2010,false,,,,,,,,,,,,,36.57,,,,,,37,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2010,false,,,,,,,,,,,,,37.15,,,,,,37,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,LTU,Lithuania,Year,2010,false,,,,,,,,,,,,,37.86,,,,,,38,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,TJK,Tajikistan,Year,2010,false,,,,,,,,,,,,,37.76,,,,,,38,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2010,false,,,,,,,,,,,,,38.57,,,,,,39,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,BDI,Burundi,Year,2010,false,,,,,,,,,,,,,40.27,,,,,,40,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,UKR,Ukraine,Year,2010,false,,,,,,,,,,,,,40.11,,,,,,40,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,ZMB,Zambia,Year,2010,false,,,,,,,,,,,,,39.87,,,,,,40,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2010,false,,,,,,,,,,,,,41.05,,,,,,41,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,SEN,Senegal,Year,2010,false,,,,,,,,,,,,,40.86,,,,,,41,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2010,false,,,,,,,,,,,,,41.25,,,,,,41,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,UZB,Uzbekistan,Year,2010,false,,,,,,,,,,,,,41.44,,,,,,41,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,CHN,China,Year,2010,false,,,,,,,,,,,,,41.53,,,,,,42,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2010,false,,,,,,,,,,,,,42.11,,,,,,42,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2010,false,,,,,,,,,,,,,42.93,,,,,,43,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,NAM,Namibia,Year,2010,false,,,,,,,,,,,,,43.27,,,,,,43,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2010,false,,,,,,,,,,,,,43.08,,,,,,43,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ARM,Armenia,Year,2010,false,,,,,,,,,,,,,43.98,,,,,,44,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,LVA,Latvia,Year,2010,false,,,,,,,,,,,,,44.17,,,,,,44,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,NRU,Nauru,Year,2010,false,,,,,,,,,,,,,44.11,,,,,,44,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,COL,Colombia,Year,2010,false,,,,,,,,,,,,,44.61,,,,,,45,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,NIC,Nicaragua,Year,2010,false,,,,,,,,,,,,,45.85,,,,,,46,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,ZAF,South Africa,Year,2010,false,,,,,,,,,,,,,46.31,,,,,,46,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2010,false,,,,,,,,,,,,,45.6,,,,,,46,,,EN,2023-04-30T16:00:00.000Z
